source_system,source_code,target_system,target_code,mapping_type,confidence,source_display,target_display,src_lang,translated_text,backtranslation_similarity
NAMASTE-Unani,1197,ICD-11 MMS 2024-01 Biomedicine,XH9SY5,related-to,95.67,1196,Enchondroma,urd_Arab,1196.Enchondroma,100.0
NAMASTE-Unani,1198,ICD-11 MMS 2024-01 Biomedicine,XH4YU8,related-to,75.84,1197,Follicular fibroma,urd_Arab,1197.Fibroma,100.0
NAMASTE-Unani,1199,ICD-11 MMS 2024-01 Biomedicine,XH61J9,related-to,75.68,1198,"Osteoid osteoma, NOS",urd_Arab,1198.Osteoma,100.0
NAMASTE-Unani,12,ICD-11 MMS 2024-01 Biomedicine,XT5R,related-to,90.59,11,Acute,urd_Arab,11.Acute meningitis,100.0
NAMASTE-Unani,120,ICD-11 MMS 2024-01 Biomedicine,8A83,related-to,75.49,119,Hypnic headache,urd_Arab,119.Inflammatory headache,100.0
NAMASTE-Unani,1200,ICD-11 MMS 2024-01 Biomedicine,XH4QJ8,related-to,75.52,1199,"Odontoma, NOS",urd_Arab,1199.Odontoma,100.0
NAMASTE-Unani,1201,ICD-11 MMS 2024-01 Biomedicine,NE85.3,related-to,75.01,1200,amputation neuroma,urd_Arab,1200. neuroma,100.0
NAMASTE-Unani,1203,ICD-11 MMS 2024-01 Biomedicine,XH1CZ1,related-to,84.17,1202,Myoma,urd_Arab,1202.Myoma,100.0
NAMASTE-Unani,1204,ICD-11 MMS 2024-01 Biomedicine,2A83.1,related-to,92.72,1203,myeloma,urd_Arab,1203. myeloma,100.0
NAMASTE-Unani,1205,ICD-11 MMS 2024-01 Biomedicine,XH4BY1,related-to,76.67,1204,Islet cell adenoma,urd_Arab,1204.Adenoma,100.0
NAMASTE-Unani,1206,ICD-11 MMS 2024-01 Biomedicine,XH4LZ4,related-to,77.8,1205,Intraductal papilloma,urd_Arab,1205.Papilloma,100.0
NAMASTE-Unani,1207,ICD-11 MMS 2024-01 Biomedicine,XH81N8,related-to,79.14,1206,Merkel cell carcinoma,urd_Arab,1206.Carcinoma,100.0
NAMASTE-Unani,1208,ICD-11 MMS 2024-01 Biomedicine,XH21E6,related-to,76.44,1207,"Glomus tumour, malignant",urd_Arab,1207.Ulcerated malignant tumor,100.0
NAMASTE-Unani,1212,ICD-11 MMS 2024-01 Biomedicine,1F00.01,related-to,80.79,1211,HSV - [herpes simplex virus] labialis,urd_Arab,1211.Herpes labialis,100.0
NAMASTE-Unani,1214,ICD-11 MMS 2024-01 Biomedicine,1E91,related-to,84.39,1213,Zoster,urd_Arab,1213.Herpes zoster,100.0
NAMASTE-Unani,1215,ICD-11 MMS 2024-01 Biomedicine,1E91,related-to,87.9,1214,Zoster,urd_Arab,1214.Herpes zoster ophthalmicus,100.0
NAMASTE-Unani,1218,ICD-11 MMS 2024-01 Biomedicine,EJ40.1,related-to,75.97,1217,Sunburn with blisters or exudation,urd_Arab,1217.Blisters,100.0
NAMASTE-Unani,1219,ICD-11 MMS 2024-01 Biomedicine,1B72,related-to,92.94,1218,Impetigo,urd_Arab,1218.Impetigo,100.0
NAMASTE-Unani,122,ICD-11 MMS 2024-01 Biomedicine,XA9738,related-to,85.19,121,Brain,urd_Arab,Headache due to weakness of the brain,89.68
NAMASTE-Unani,1223,ICD-11 MMS 2024-01 Biomedicine,1B75.1,related-to,93.12,1222,Carbuncle,urd_Arab,1222.Carbuncle,100.0
NAMASTE-Unani,1225,ICD-11 MMS 2024-01 Biomedicine,1B93,related-to,75.5,1224,Plague,urd_Arab,1224.Plague,100.0
NAMASTE-Unani,1226,ICD-11 MMS 2024-01 Biomedicine,1B93.0,related-to,90.03,1225,Bubonic plague,urd_Arab,1225. the bubonic plague,96.21
NAMASTE-Unani,1227,ICD-11 MMS 2024-01 Biomedicine,1B93,related-to,81.66,1226,Plague,urd_Arab,1226. septicemic plague,97.32
NAMASTE-Unani,1228,ICD-11 MMS 2024-01 Biomedicine,1B93.2,related-to,94.08,1227,Pneumonic plague,urd_Arab,1227.Pneumonic plague,100.0
NAMASTE-Unani,123,ICD-11 MMS 2024-01 Biomedicine,8A83,related-to,78.89,122,Headache due to external application of a cold stimulus,urd_Arab,Headache due to hyperesthesia,89.91
NAMASTE-Unani,1232,ICD-11 MMS 2024-01 Biomedicine,1F66,related-to,86.01,1231,Filariasis,urd_Arab,1231.Elephantiasis / Filariasis,100.0
NAMASTE-Unani,1233,ICD-11 MMS 2024-01 Biomedicine,XA5J49,related-to,87.22,1232,Veins,urd_Arab,1232.Varicose veins,100.0
NAMASTE-Unani,1238,ICD-11 MMS 2024-01 Biomedicine,EJ41,related-to,77.68,1237,Burn from exposure to artificial source of ultraviolet radiation,urd_Arab,1237.Radiation burn,100.0
NAMASTE-Unani,1239,ICD-11 MMS 2024-01 Biomedicine,1F66.0,related-to,92.72,1238,Loiasis,urd_Arab,1238.Loiasis,100.0
NAMASTE-Unani,124,ICD-11 MMS 2024-01 Biomedicine,8A83,related-to,75.01,123,Primary stabbing headache,urd_Arab,123.Dry headache,100.0
NAMASTE-Unani,1241,ICD-11 MMS 2024-01 Biomedicine,XJ652,related-to,92.94,1240,Abrasion,urd_Arab,1240. abrasion,100.0
NAMASTE-Unani,1243,ICD-11 MMS 2024-01 Biomedicine,XJ652,related-to,84.44,1242,Abrasion,urd_Arab,1242.Pressure abrasion,100.0
NAMASTE-Unani,1244,ICD-11 MMS 2024-01 Biomedicine,1B20,related-to,92.72,1243,Leprosy,urd_Arab,1243.Leprosy,100.0
NAMASTE-Unani,1245,ICD-11 MMS 2024-01 Biomedicine,1B20.1,related-to,94.26,1244,Lepromatous leprosy,urd_Arab,1244.Lepromatous leprosy,100.0
NAMASTE-Unani,1246,ICD-11 MMS 2024-01 Biomedicine,1B20.0,related-to,94.26,1245,Tuberculoid leprosy,urd_Arab,1245.Tuberculoid leprosy,100.0
NAMASTE-Unani,1248,ICD-11 MMS 2024-01 Biomedicine,5B81,related-to,92.72,1247,Obesity,urd_Arab,1247.Obesity,100.0
NAMASTE-Unani,125,ICD-11 MMS 2024-01 Biomedicine,8A83,related-to,75.52,124,Hypnic headache,urd_Arab,124.Copulative headache,100.0
NAMASTE-Unani,1254,ICD-11 MMS 2024-01 Biomedicine,DD56,related-to,81.17,1253,irreducible ventral hernia without gangrene,urd_Arab,1253.Irreducible hernia,100.0
NAMASTE-Unani,1255,ICD-11 MMS 2024-01 Biomedicine,DD50.0,related-to,81.52,1254,strangulated sliding hiatus hernia,urd_Arab,1254.Strangulated hernia,100.0
NAMASTE-Unani,1257,ICD-11 MMS 2024-01 Biomedicine,DD52,related-to,81.57,1256,bilateral obstructed femoral hernia,urd_Arab,1256.Obstructed hernia,100.0
NAMASTE-Unani,1258,ICD-11 MMS 2024-01 Biomedicine,DD51,related-to,90.1,1257,indirect inguinal hernia,urd_Arab,1257.Oblique / Indirect inguinal hernia,100.0
NAMASTE-Unani,1259,ICD-11 MMS 2024-01 Biomedicine,DD51,related-to,94.09,1258,direct inguinal hernia,urd_Arab,1258.Direct inguinal hernia,100.0
NAMASTE-Unani,1260,ICD-11 MMS 2024-01 Biomedicine,XB8M,related-to,91.86,1259,Congenital,urd_Arab,1259.Congenital hernia,100.0
NAMASTE-Unani,1261,ICD-11 MMS 2024-01 Biomedicine,DD53,related-to,94.08,1260,Umbilical hernia,urd_Arab,1260.Umbilical hernia,100.0
NAMASTE-Unani,1262,ICD-11 MMS 2024-01 Biomedicine,DD55,related-to,94.27,1261,Epigastric hernia,urd_Arab,1261. epigastric hernia,100.0
NAMASTE-Unani,1263,ICD-11 MMS 2024-01 Biomedicine,DD52,related-to,94.09,1262,Femoral hernia,urd_Arab,1262.Femoral hernia,100.0
NAMASTE-Unani,1264,ICD-11 MMS 2024-01 Biomedicine,DD50.21,related-to,81.61,1263,Secondary intra-abdominal hernia,urd_Arab,1263. abdominal hernia,100.0
NAMASTE-Unani,1266,ICD-11 MMS 2024-01 Biomedicine,DC50,related-to,95.67,1265,Peritonitis,urd_Arab,1265.Peritonitis,100.0
NAMASTE-Unani,1268,ICD-11 MMS 2024-01 Biomedicine,XM6QQ2,related-to,77.22,1267,Snake venom or bite hemocoagulase,urd_Arab,1267.Snake bite,100.0
NAMASTE-Unani,1269,ICD-11 MMS 2024-01 Biomedicine,XE2EP,related-to,91.8,1268,Scorpion,urd_Arab,1268.Scorpion bite,95.11
NAMASTE-Unani,127,ICD-11 MMS 2024-01 Biomedicine,8A83,related-to,76.55,126,Headache due to ingestion or inhalation of a cold stimulus,urd_Arab,126.Headache due to smell,100.0
NAMASTE-Unani,1270,ICD-11 MMS 2024-01 Biomedicine,XE6LT,related-to,90.74,1269,Wasp,urd_Arab,1269. wasp bite,100.0
NAMASTE-Unani,1272,ICD-11 MMS 2024-01 Biomedicine,XE75L,related-to,91.33,1271,Spider,urd_Arab,1271. spider bite,100.0
NAMASTE-Unani,1279,ICD-11 MMS 2024-01 Biomedicine,XE4V0,related-to,90.37,1278,Cat,urd_Arab,1278.Cat bite,93.23
NAMASTE-Unani,128,ICD-11 MMS 2024-01 Biomedicine,8A84.1,related-to,83.68,127,chronic post-traumatic headache,urd_Arab,127.Traumatic headache,100.0
NAMASTE-Unani,1280,ICD-11 MMS 2024-01 Biomedicine,XE33Q,related-to,75.5,1279,Dog,urd_Arab,1279.Rabid dog bite,100.0
NAMASTE-Unani,1282,ICD-11 MMS 2024-01 Biomedicine,XM2KQ2,related-to,90.95,1281,Arsenic,urd_Arab,1281.Arsenic poisoning,100.0
NAMASTE-Unani,1283,ICD-11 MMS 2024-01 Biomedicine,XM1FG4,related-to,90.95,1282,Mercury,urd_Arab,1282.Mercury poisoning,100.0
NAMASTE-Unani,1286,ICD-11 MMS 2024-01 Biomedicine,XM0ZH6,related-to,90.24,1285,Lead,urd_Arab,1285.Lead poisoning,100.0
NAMASTE-Unani,1289,ICD-11 MMS 2024-01 Biomedicine,XM4TJ7,related-to,77.28,1288,Euphorbia plant,urd_Arab,1288.Euphorbia poisoning,100.0
NAMASTE-Unani,129,ICD-11 MMS 2024-01 Biomedicine,NA07.0,related-to,76.5,128,Concussion,urd_Arab,128.Concussional headache,100.0
NAMASTE-Unani,1293,ICD-11 MMS 2024-01 Biomedicine,XM88J8,related-to,90.95,1292,Tobacco,urd_Arab,1292. tobacco poisoning,100.0
NAMASTE-Unani,1295,ICD-11 MMS 2024-01 Biomedicine,XM1EY0,related-to,91.5,1294,belladonna,urd_Arab,1294.Belladonna poisoning,100.0
NAMASTE-Unani,1298,ICD-11 MMS 2024-01 Biomedicine,XM9S25,related-to,79.03,1297,Weed [Cannabis],urd_Arab,1297.Cannabis poisoning,100.0
NAMASTE-Unani,1299,ICD-11 MMS 2024-01 Biomedicine,XM6BD0,related-to,77.58,1298,Natural gas,urd_Arab,1298.Natural Pattern ( s ),100.0
NAMASTE-Unani,13,ICD-11 MMS 2024-01 Biomedicine,1B11.0,related-to,82.76,12,TB meningitis,urd_Arab,12.Bilious meningitis,95.01
NAMASTE-Unani,1303,ICD-11 MMS 2024-01 Biomedicine,XE5T3,related-to,75.5,1302,Fire,urd_Arab,1302.Fire,100.0
NAMASTE-Unani,131,ICD-11 MMS 2024-01 Biomedicine,8A83,related-to,76.49,130,Headache due to external application of a cold stimulus,urd_Arab,130.Headache due to worm,100.0
NAMASTE-Unani,1318,ICD-11 MMS 2024-01 Biomedicine,CA40,related-to,83.08,1317,Pneumonia,urd_Arab,1317.Psychic pneumonia,93.6
NAMASTE-Unani,1320,ICD-11 MMS 2024-01 Biomedicine,CA40,related-to,84.68,1319,Pneumonia,urd_Arab,1319. natural pneumonia,93.6
NAMASTE-Unani,1325,ICD-11 MMS 2024-01 Biomedicine,XM6BD0,related-to,77.58,1324,Natural gas,urd_Arab,1324.Natural faculties,100.0
NAMASTE-Unani,1329,ICD-11 MMS 2024-01 Biomedicine,XM76Z9,related-to,75.25,1328,Tests for pancreatic function,urd_Arab,1328. function,100.0
NAMASTE-Unani,1332,ICD-11 MMS 2024-01 Biomedicine,XM6BD0,related-to,76.3,1331,Natural gas,urd_Arab,1331.Natural functions,100.0
NAMASTE-Unani,1335,ICD-11 MMS 2024-01 Biomedicine,PJ20,related-to,75.86,1334,physical abuse,urd_Arab,1334.Physical properties,100.0
NAMASTE-Unani,1336,ICD-11 MMS 2024-01 Biomedicine,XT98,related-to,90.65,1335,Active,urd_Arab,1335. active properties,100.0
NAMASTE-Unani,135,ICD-11 MMS 2024-01 Biomedicine,XA0KZ0,related-to,85.03,134,Peritoneum,urd_Arab,134.Referred headache due to the involvement of the peritoneum,100.0
NAMASTE-Unani,1365,ICD-11 MMS 2024-01 Biomedicine,XA4HU2,related-to,76.46,1365,vitreous body,urd_Arab,1365. vitreous phlegm,100.0
NAMASTE-Unani,137,ICD-11 MMS 2024-01 Biomedicine,8A84,related-to,94.69,136,Secondary headache,urd_Arab,136.Secondary headache,100.0
NAMASTE-Unani,1372,ICD-11 MMS 2024-01 Biomedicine,XM30V1,related-to,90.71,1372,Verdigris,urd_Arab,1372. verdigris-green yellow bile,100.0
NAMASTE-Unani,138,ICD-11 MMS 2024-01 Biomedicine,3A51.1,related-to,76.29,137,Hb S disease,urd_Arab,Headache during the crisis of disease,93.44
NAMASTE-Unani,14,ICD-11 MMS 2024-01 Biomedicine,1B11.0,related-to,81.81,13,TB meningitis,urd_Arab,13.Melancholic meningitis,100.0
NAMASTE-Unani,140,ICD-11 MMS 2024-01 Biomedicine,1C13,related-to,93.08,139,Tetanus,urd_Arab,139.Tetanus,100.0
NAMASTE-Unani,1407,ICD-11 MMS 2024-01 Biomedicine,14,related-to,82.16,1407,Diseases of the skin,urd_Arab,1407. diseases of the constitution,96.71
NAMASTE-Unani,1412,ICD-11 MMS 2024-01 Biomedicine,DC10.0,related-to,78.05,1412,Obstruction of gall bladder and bile ducts: with cholelithiasis,urd_Arab,1412. obstruction of tracts / ducts,100.0
NAMASTE-Unani,1418,ICD-11 MMS 2024-01 Biomedicine,QC43,related-to,78.83,1418,Personal history of diseases of the blood or blood-forming organs,urd_Arab,1418.Diseases of the surface of the organs,96.63
NAMASTE-Unani,1422,ICD-11 MMS 2024-01 Biomedicine,XE6S6,related-to,76.17,1422,"Unintended increase in pressure, compromising the device's intended function.",urd_Arab,1422. increase in the size,100.0
NAMASTE-Unani,1425,ICD-11 MMS 2024-01 Biomedicine,GB23.3,related-to,78.53,1425,Atrophy of breast,urd_Arab,1425.Atrophy of the organs,100.0
NAMASTE-Unani,143,ICD-11 MMS 2024-01 Biomedicine,MB47.3,related-to,83.82,142,spasm,urd_Arab,142.Generalized spasm,100.0
NAMASTE-Unani,1430,ICD-11 MMS 2024-01 Biomedicine,XB8M,related-to,90.05,1430,Congenital,urd_Arab,1430.Congenital increase in number of parts of the body,100.0
NAMASTE-Unani,1433,ICD-11 MMS 2024-01 Biomedicine,XB8M,related-to,90.31,1433,Congenital,urd_Arab,1433.Congenital decreases in number of organs,98.1
NAMASTE-Unani,1434,ICD-11 MMS 2024-01 Biomedicine,QF01,related-to,81.75,1434,Acquired absence of organs,urd_Arab,1434.acquired decrease in number of organs,100.0
NAMASTE-Unani,1440,ICD-11 MMS 2024-01 Biomedicine,MG72,related-to,76.17,1440,Abnormal results of function studies of other organs and systems,urd_Arab,1440. abnormal fixity of organs,100.0
NAMASTE-Unani,1444,ICD-11 MMS 2024-01 Biomedicine,XE992,related-to,76.32,1444,Loss of data,urd_Arab,1444.Loss of continuity,100.0
NAMASTE-Unani,1446,ICD-11 MMS 2024-01 Biomedicine,XJ652,related-to,92.94,1446,Abrasion,urd_Arab,1446.Abrasion,100.0
NAMASTE-Unani,1448,ICD-11 MMS 2024-01 Biomedicine,FB80.5,related-to,76.85,1448,cyst of bone,urd_Arab,1448.Splitting of bone,100.0
NAMASTE-Unani,1452,ICD-11 MMS 2024-01 Biomedicine,XA8Z76,related-to,76.35,1452,Muscle of the back,urd_Arab,1452.Tearing of the Muscle,96.59
NAMASTE-Unani,1453,ICD-11 MMS 2024-01 Biomedicine,XA3856,related-to,75.34,1453,Transverse arytenoid muscle,urd_Arab,1453.Transverse tear of muscle,100.0
NAMASTE-Unani,146,ICD-11 MMS 2024-01 Biomedicine,1C13,related-to,90.95,145,Tetanus,urd_Arab,145.Tetanus neonatarum,100.0
NAMASTE-Unani,147,ICD-11 MMS 2024-01 Biomedicine,1C13,related-to,85.58,146,Tetanus,urd_Arab,146.Traumatic tetanus,100.0
NAMASTE-Unani,148,ICD-11 MMS 2024-01 Biomedicine,8B88.0,related-to,94.42,147,facial palsy,urd_Arab,147.Facial palsy,100.0
NAMASTE-Unani,1490,ICD-11 MMS 2024-01 Biomedicine,XT44,related-to,91.83,1490,Recurrent,urd_Arab,1490. recurrent pulse,100.0
NAMASTE-Unani,1494,ICD-11 MMS 2024-01 Biomedicine,XT44,related-to,90.33,1494,Recurrent,urd_Arab,1494.recurrent regularly irregular pulse,100.0
NAMASTE-Unani,15,ICD-11 MMS 2024-01 Biomedicine,1B11.0,related-to,82.84,14,TB meningitis,urd_Arab,14.Phlegmatic meningitis,100.0
NAMASTE-Unani,1503,ICD-11 MMS 2024-01 Biomedicine,XT5G,related-to,92.31,1503,Intermittent,urd_Arab,1503. intermittent pulse,100.0
NAMASTE-Unani,1509,ICD-11 MMS 2024-01 Biomedicine,XT44,related-to,90.77,1509,Recurrent,urd_Arab,1509. recurrent mouse tail pulse,100.0
NAMASTE-Unani,151,ICD-11 MMS 2024-01 Biomedicine,MB45.4,related-to,76.12,150,Intention tremor,urd_Arab,150.Tremor,100.0
NAMASTE-Unani,1513,ICD-11 MMS 2024-01 Biomedicine,XE4YS,related-to,89.89,1513,Ant,urd_Arab,1513. ant-like pulse,100.0
NAMASTE-Unani,1520,ICD-11 MMS 2024-01 Biomedicine,XM2XN1,related-to,90.08,1520,Orange,urd_Arab,1520. orange-yellow colored urine,98.4
NAMASTE-Unani,1527,ICD-11 MMS 2024-01 Biomedicine,XM2B46,related-to,91.14,1527,Pistachio,urd_Arab,1527. pistachio-green urine,100.0
NAMASTE-Unani,1528,ICD-11 MMS 2024-01 Biomedicine,XM30V1,related-to,91.14,1528,Verdigris,urd_Arab,1528. verdigris-green urine,100.0
NAMASTE-Unani,1533,ICD-11 MMS 2024-01 Biomedicine,XM6AD6,related-to,77.09,1533,Egg white,urd_Arab,1533. white urine,100.0
NAMASTE-Unani,1541,ICD-11 MMS 2024-01 Biomedicine,XM0ZH6,related-to,90.1,1541,Lead,urd_Arab,1541. lead-white urine,100.0
NAMASTE-Unani,1544,ICD-11 MMS 2024-01 Biomedicine,XM2Q13,related-to,84.47,1544,Olive,urd_Arab,1544.urine like the color of olive oil,93.16
NAMASTE-Unani,155,ICD-11 MMS 2024-01 Biomedicine,SC62,related-to,78.04,154,Numbness disorder (TM1),urd_Arab,154.Numbness,100.0
NAMASTE-Unani,156,ICD-11 MMS 2024-01 Biomedicine,MB47.5,equivalent,96.18,155,Fasciculation,urd_Arab,155.Fasciculation,100.0
NAMASTE-Unani,157,ICD-11 MMS 2024-01 Biomedicine,XA7D89,related-to,87.19,156,Eye,urd_Arab,156.Diseases of the eye,96.84
NAMASTE-Unani,1570,ICD-11 MMS 2024-01 Biomedicine,XA8EC5,related-to,81.96,1570,Blood,urd_Arab,1570.Sediments of blood clots,100.0
NAMASTE-Unani,158,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,90.34,157,Conjunctivitis,urd_Arab,157.Acute conjunctivitis,100.0
NAMASTE-Unani,1581,ICD-11 MMS 2024-01 Biomedicine,XE484,related-to,83.73,1581,Stool,urd_Arab,1581. larger quantity of stool,100.0
NAMASTE-Unani,1582,ICD-11 MMS 2024-01 Biomedicine,XE484,related-to,81.99,1582,Stool,urd_Arab,1582.Less quantity of stool,96.87
NAMASTE-Unani,1583,ICD-11 MMS 2024-01 Biomedicine,XE484,related-to,83.92,1583,Stool,urd_Arab,1583.moist stool,100.0
NAMASTE-Unani,1584,ICD-11 MMS 2024-01 Biomedicine,XE484,related-to,75.5,1584,Stool,urd_Arab,1584. dry stool,100.0
NAMASTE-Unani,1585,ICD-11 MMS 2024-01 Biomedicine,XE484,related-to,83.78,1585,Stool,urd_Arab,1585.marked yellow stool,95.66
NAMASTE-Unani,1586,ICD-11 MMS 2024-01 Biomedicine,XE484,related-to,83.92,1586,Stool,urd_Arab,1586.white stool,100.0
NAMASTE-Unani,1587,ICD-11 MMS 2024-01 Biomedicine,XE484,related-to,83.85,1587,Stool,urd_Arab,1587. blackish stool,100.0
NAMASTE-Unani,1588,ICD-11 MMS 2024-01 Biomedicine,XE484,related-to,75.5,1588,Stool,urd_Arab,1588. greenish stool,100.0
NAMASTE-Unani,1589,ICD-11 MMS 2024-01 Biomedicine,XE484,related-to,75.5,1589,Stool,urd_Arab,1589. puffed up stool,100.0
NAMASTE-Unani,159,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,87.15,158,Conjunctivitis,urd_Arab,158.Sanguineous conjunctivitis,100.0
NAMASTE-Unani,1590,ICD-11 MMS 2024-01 Biomedicine,XE484,related-to,75.5,1590,Stool,urd_Arab,1590. rapid passing of stool,100.0
NAMASTE-Unani,1591,ICD-11 MMS 2024-01 Biomedicine,XE484,related-to,83.73,1591,Stool,urd_Arab,1591.delayed passing of stool,100.0
NAMASTE-Unani,16,ICD-11 MMS 2024-01 Biomedicine,XA0AK4,related-to,84.48,15,Meninges,urd_Arab,Inflammation of the brain or its meninges,90.77
NAMASTE-Unani,160,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,90.04,159,Conjunctivitis,urd_Arab,159.Belious conjunctivitis,96.46
NAMASTE-Unani,1601,ICD-11 MMS 2024-01 Biomedicine,MD10,related-to,81.31,1601,excess secretion of sputum,urd_Arab,1601. excess of sputum,100.0
NAMASTE-Unani,1603,ICD-11 MMS 2024-01 Biomedicine,XS0T,related-to,90.5,1603,Moderate,urd_Arab,1603. moderate quantity of sputum,100.0
NAMASTE-Unani,161,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,85.32,160,Conjunctivitis,urd_Arab,160.Phlegmatic conjunctivitis,100.0
NAMASTE-Unani,1611,ICD-11 MMS 2024-01 Biomedicine,XE7SS,related-to,75.01,1611,Lack of food,urd_Arab,1611. lack of sweet,95.11
NAMASTE-Unani,1617,ICD-11 MMS 2024-01 Biomedicine,XE992,related-to,75.68,1617,Loss of data,urd_Arab,1617.Loss of senses,100.0
NAMASTE-Unani,162,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,86.23,161,Conjunctivitis,urd_Arab,161.Melancholic conjunctivitis,100.0
NAMASTE-Unani,1625,ICD-11 MMS 2024-01 Biomedicine,PJ20,related-to,76.32,1625,physical abuse,urd_Arab,1625. physical causes.,100.0
NAMASTE-Unani,163,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,89.57,162,Conjunctivitis,urd_Arab,162. gaseous conjunctivitis,100.0
NAMASTE-Unani,1635,ICD-11 MMS 2024-01 Biomedicine,XE3GX,related-to,76.71,1635,Obstruction of flow,urd_Arab,1635. causes of obstruction,100.0
NAMASTE-Unani,164,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,85.98,163,Conjunctivitis,urd_Arab,163.Phylactenular conjunctivitis,95.55
NAMASTE-Unani,1642,ICD-11 MMS 2024-01 Biomedicine,MB46.1,related-to,82.09,1642,Abnormal head movements,urd_Arab,1642. causes of abnormal movements,100.0
NAMASTE-Unani,1649,ICD-11 MMS 2024-01 Biomedicine,DA94.3,related-to,78.55,1649,Enteritis or ulcer of small intestine due to other external causes,urd_Arab,1649.Causes of ulcer,100.0
NAMASTE-Unani,165,ICD-11 MMS 2024-01 Biomedicine,1A72.4,related-to,95.5,164,Gonococcal conjunctivitis,urd_Arab,164.Gonococcal conjunctivitis,100.0
NAMASTE-Unani,166,ICD-11 MMS 2024-01 Biomedicine,9A60,related-to,91.11,165,Conjunctivitis,urd_Arab,165.Conjunctivitis due to staring at snow,100.0
NAMASTE-Unani,1665,ICD-11 MMS 2024-01 Biomedicine,XM4843,related-to,76.75,1665,Z-drugs,urd_Arab,1665. treatment with drugs,100.0
NAMASTE-Unani,167,ICD-11 MMS 2024-01 Biomedicine,XA7D89,related-to,87.56,166,Eye,urd_Arab,Hyperaemia of the eye,77.03
NAMASTE-Unani,1682,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,83.12,1682,Stomach,urd_Arab,1682. elimination of morbid matter / humor from the stomach,99.22
NAMASTE-Unani,169,ICD-11 MMS 2024-01 Biomedicine,XA8PS3,related-to,85.91,168,Conjunctiva,urd_Arab,168.Moist covering on the surface of conjunctiva,100.0
NAMASTE-Unani,1697,ICD-11 MMS 2024-01 Biomedicine,XA8EC5,related-to,84.5,1697,Blood,urd_Arab,1697. moderation / attempering of blood,100.0
NAMASTE-Unani,17,ICD-11 MMS 2024-01 Biomedicine,MB47.6,equivalent,96.32,16,Meningismus,urd_Arab,16.Meningismus,100.0
NAMASTE-Unani,170,ICD-11 MMS 2024-01 Biomedicine,XA8PS3,related-to,87.44,169,Conjunctiva,urd_Arab,169. dry covering on the surface of conjunctiva,100.0
NAMASTE-Unani,1705,ICD-11 MMS 2024-01 Biomedicine,XA9738,related-to,86.67,1705,Brain,urd_Arab,1705.Producing heat in the brain,100.0
NAMASTE-Unani,1706,ICD-11 MMS 2024-01 Biomedicine,XA20Q1,related-to,84.05,1706,Head,urd_Arab,1706.producing heat in the head,100.0
NAMASTE-Unani,1707,ICD-11 MMS 2024-01 Biomedicine,XA6H07,related-to,87.21,1707,Heart,urd_Arab,1707.Producing heat in the heart.,100.0
NAMASTE-Unani,1708,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,85.09,1708,Stomach,urd_Arab,1708.producing heat in the stomach,100.0
NAMASTE-Unani,1709,ICD-11 MMS 2024-01 Biomedicine,XA7MC7,related-to,84.89,1709,Stomach,urd_Arab,1709.producing heat in the cardiac end of the stomach,100.0
NAMASTE-Unani,171,ICD-11 MMS 2024-01 Biomedicine,XA8PS3,related-to,86.95,170,Conjunctiva,urd_Arab,170.thick covering on the surface of conjunctiva,100.0
NAMASTE-Unani,1710,ICD-11 MMS 2024-01 Biomedicine,XA5DY0,related-to,84.57,1710,Liver,urd_Arab,1710.producing heat in the liver,100.0
NAMASTE-Unani,1712,ICD-11 MMS 2024-01 Biomedicine,XA6KU8,related-to,85.75,1712,Kidney,urd_Arab,1712.producing heat in the kidney,100.0
NAMASTE-Unani,1713,ICD-11 MMS 2024-01 Biomedicine,XA77K2,related-to,85.37,1713,Urinary bladder,urd_Arab,1713.Producing heat in the urinary bladder,100.0
NAMASTE-Unani,1714,ICD-11 MMS 2024-01 Biomedicine,XA99N3,related-to,83.88,1714,Uterus,urd_Arab,1714.producing heat in the uterus,100.0
NAMASTE-Unani,1716,ICD-11 MMS 2024-01 Biomedicine,XA6AS2,related-to,85.22,1716,Extremities,urd_Arab,1716.Warming the extremities,100.0
